# Cr2GeC
#  POT  SCF  30  4.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
    1 190 191  Unique potential, I_mt, I_norman.    Following data in atomic units.
  iph            1
   i      r         vcoul        rho     ovrlp vcoul  ovrlp vtot  ovrlp rho
  218  7.7679E+00 -3.7163E-06  7.7164E-07  0.0000E+00 -9.5874E-01  0.0000E+00
  219  8.1662E+00 -1.8715E-06  3.8516E-07  0.0000E+00 -9.5874E-01  0.0000E+00
  220  8.5849E+00 -9.2286E-07  1.8570E-07  0.0000E+00 -9.5874E-01  0.0000E+00
  221  9.0250E+00 -4.5123E-07  8.6320E-08  0.0000E+00 -9.5874E-01  0.0000E+00
  222  9.4877E+00 -2.2455E-07  3.8608E-08  0.0000E+00 -9.5874E-01  0.0000E+00
  223  9.9742E+00 -1.1900E-07  1.6582E-08  0.0000E+00 -9.5874E-01  0.0000E+00
  224  1.0486E+01 -7.1033E-08  6.8238E-09  0.0000E+00 -9.5874E-01  0.0000E+00
  225  1.1023E+01 -4.9336E-08  2.6847E-09  0.0000E+00 -9.5874E-01  0.0000E+00
  226  1.1588E+01 -3.9143E-08  1.0074E-09  0.0000E+00 -9.5874E-01  0.0000E+00
  227  1.2182E+01 -3.3796E-08  3.5967E-10  0.0000E+00 -9.5874E-01  0.0000E+00
  228  1.2807E+01 -3.0432E-08  1.2186E-10  0.0000E+00 -9.5874E-01  0.0000E+00
  229  1.3464E+01 -2.7880E-08  3.9076E-11  0.0000E+00 -9.5874E-01  0.0000E+00
  230  1.4154E+01 -2.5683E-08  1.1825E-11  0.0000E+00 -9.5874E-01  0.0000E+00
  231  1.4880E+01 -2.3670E-08  3.3675E-12  0.0000E+00 -9.5874E-01  0.0000E+00
  232  1.5643E+01 -2.1779E-08  8.9958E-13  0.0000E+00 -9.5874E-01  0.0000E+00
  233  1.6445E+01 -1.9988E-08  2.2471E-13  0.0000E+00 -9.5874E-01  0.0000E+00
  234  1.7288E+01 -1.8286E-08  5.2311E-14  0.0000E+00 -9.5874E-01  0.0000E+00
  235  1.8174E+01 -1.6668E-08  1.1310E-14  0.0000E+00 -9.5874E-01  0.0000E+00
  236  1.9106E+01 -1.5129E-08  2.2626E-15  0.0000E+00 -9.5874E-01  0.0000E+00
  237  2.0086E+01 -1.3664E-08  4.1733E-16  0.0000E+00 -9.5874E-01  0.0000E+00
  238  2.1115E+01 -1.2272E-08  7.0690E-17  0.0000E+00 -9.5874E-01  0.0000E+00
  239  2.2198E+01 -1.0947E-08  1.0953E-17  0.0000E+00 -9.5874E-01  0.0000E+00
  240  2.3336E+01 -9.6867E-09  1.5464E-18  0.0000E+00 -9.5874E-01  0.0000E+00
  241  2.4533E+01 -8.4880E-09  1.9808E-19  0.0000E+00 -9.5874E-01  0.0000E+00
  242  2.5790E+01 -7.3477E-09  2.2920E-20  0.0000E+00 -9.5874E-01  0.0000E+00
  243  2.7113E+01 -6.2630E-09  2.3888E-21  0.0000E+00 -9.5874E-01  0.0000E+00
  244  2.8503E+01 -5.2313E-09  2.2319E-22  0.0000E+00 -9.5874E-01  0.0000E+00
  245  2.9964E+01 -4.2498E-09  1.8414E-23  0.0000E+00 -9.5874E-01  0.0000E+00
